Row ID,Order ID,Order Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,State,Sales per Unit,Discount _Flag,Leakage_Flag,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,,,Product Name
6513,CA-2017-167640,03/06/2017,Office Supplies,Labels,11.52,4,0,5.64,California,2.88,Normal,Normal,10/03/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,94109,West,OFF-LA-10004559,,,Apple iPhone 5S
6514,CA-2017-167640,03/06/2017,Office Supplies,Paper,286.93,7,0,140.60,California,40.99,Normal,Normal,10/03/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,94109,West,OFF-PA-10001033,,,Tensor Brushed Steel Torchiere Floor Lamp
6515,CA-2017-167640,03/06/2017,Technology,Phones,206.38,2,0.2,23.22,California,103.192,Normal,Normal,10/03/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,94109,West,TEC-PH-10001336,,,Safco Drafting Table
9312,CA-2017-148642,03/06/2017,Office Supplies,Labels,4.93,2,0.2,1.72,Texas,2.464,Normal,Normal,12/03/2017,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,75220,Central,OFF-LA-10000134,,,Newell 319
9313,CA-2017-148642,03/06/2017,Office Supplies,Art,63.49,4,0.2,4.76,Texas,15.872,Normal,Normal,12/03/2017,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,75220,Central,OFF-AR-10000588,,,Bevis Steel Folding Chairs
8416,CA-2017-107265,04/06/2017,Office Supplies,Paper,106.32,3,0,49.97,Iowa,35.44,Normal,Normal,12/04/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Marion,52302,Central,OFF-PA-10000474,,,Xerox 1909
8738,CA-2017-161592,04/06/2017,Office Supplies,Binders,8.10,5,0.7,-5.94,Tennessee,1.62,High Discount,Revenue Leakage,10/04/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,37421,South,OFF-BI-10003669,,,Staple envelope
1971,CA-2017-140242,05/06/2017,Office Supplies,Art,6.41,3,0.2,0.64,Illinois,2.136,Normal,Normal,11/05/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,60623,Central,OFF-AR-10004752,,,OtterBox Defender Series Case - Samsung Galaxy S4
1972,CA-2017-140242,05/06/2017,Technology,Accessories,408.74,7,0.2,76.64,Illinois,58.392,Normal,Normal,11/05/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,60623,Central,TEC-AC-10004659,,,Xerox 1962
2781,CA-2017-167668,05/06/2017,Office Supplies,Labels,59.20,4,0,29.60,New York,14.8,Normal,Normal,08/05/2017,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,10035,East,OFF-LA-10004544,,,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
4127,CA-2017-156769,05/06/2017,Office Supplies,Art,54.66,6,0,18.04,Virginia,9.11,Normal,Normal,09/05/2017,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,22204,South,OFF-AR-10003179,,,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
4669,US-2017-133200,05/06/2017,Office Supplies,Binders,11.06,10,0.8,-18.80,Texas,1.106,High Discount,Revenue Leakage,11/05/2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,76106,Central,OFF-BI-10002827,,,Standard Rollaway File with Lock
4670,US-2017-133200,05/06/2017,Furniture,Bookcases,623.46,7,0.32,-119.19,Texas,89.0664,Normal,Revenue Leakage,11/05/2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,76106,Central,FUR-BO-10001601,,,GBC Recycled Grain Textured Covers
4671,US-2017-133200,05/06/2017,Office Supplies,Storage,772.68,5,0.2,-57.95,Texas,154.536,Normal,Revenue Leakage,11/05/2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,76106,Central,OFF-ST-10001932,,,"Global Task Chair, Black"
6635,CA-2017-144498,05/06/2017,Office Supplies,Binders,68.54,11,0.7,-52.55,North Carolina,6.231,High Discount,Revenue Leakage,06/05/2017,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,28205,South,OFF-BI-10003982,,,"Tenex Personal Project File with Scoop Front Design, Black"
6636,CA-2017-144498,05/06/2017,Technology,Phones,627.17,4,0.2,70.56,North Carolina,156.792,Normal,Normal,06/05/2017,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,28205,South,TEC-PH-10004977,,,Wilson Jones Legal Size Ring Binders
6637,CA-2017-144498,05/06/2017,Office Supplies,Labels,122.12,5,0.2,39.69,North Carolina,24.424,Normal,Normal,06/05/2017,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,28205,South,OFF-LA-10003510,,,Staple remover
7676,CA-2017-133487,05/06/2017,Office Supplies,Appliances,152.94,3,0,41.29,California,50.98,Normal,Normal,09/05/2017,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,91730,West,OFF-AP-10001271,,,Newell 34
8442,CA-2017-145779,05/06/2017,Office Supplies,Paper,84.42,4,0.2,27.44,Arizona,21.104,Normal,Normal,10/05/2017,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,85705,West,OFF-PA-10002254,,,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
9923,US-2017-162124,05/06/2017,Technology,Accessories,191.97,4,0.2,28.80,Illinois,47.992,Normal,Normal,10/05/2017,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Chicago,60653,Central,TEC-AC-10001990,,,"Wilson Jones 1"" Hanging DublLock Ring Binders"
3854,US-2017-131849,06/06/2017,Furniture,Furnishings,4.95,1,0,2.18,California,4.95,Normal,Normal,10/06/2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,94122,West,FUR-FU-10004164,,,Plymouth Boxed Rubber Bands by Plymouth
3855,US-2017-131849,06/06/2017,Office Supplies,Storage,26.40,5,0,0.00,California,5.28,Normal,Normal,10/06/2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,94122,West,OFF-ST-10002957,,,Harbour Creations Steel Folding Chair
199,US-2017-124303,07/06/2017,Office Supplies,Binders,2.95,2,0.7,-2.26,Pennsylvania,1.473,High Discount,Revenue Leakage,13/07/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,19120,East,OFF-BI-10000343,,,DAX Black Cherry Wood-Tone Poster Frame
200,US-2017-124303,07/06/2017,Office Supplies,Paper,16.06,3,0.2,5.82,Pennsylvania,5.352,Normal,Normal,13/07/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,19120,East,OFF-PA-10002749,,,Fellowes Bankers Box Recycled Super Stor/Drawer
6031,US-2017-152492,07/06/2017,Furniture,Chairs,239.24,1,0.2,23.92,Florida,239.24,Normal,Normal,06/07/2017,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,33142,South,FUR-CH-10000155,,,Accohide Poly Flexible Ring Binders
6743,US-2017-101784,07/06/2017,Furniture,Chairs,122.14,3,0.2,-13.74,California,40.712,Normal,Revenue Leakage,11/07/2017,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Los Angeles,90008,West,FUR-CH-10001146,,,Aastra 6757i CT Wireless VoIP phone
1933,CA-2017-161200,08/06/2017,Furniture,Bookcases,145.74,3,0,23.32,Louisiana,48.58,Normal,Normal,10/08/2017,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,70506,South,FUR-BO-10000468,,,Rogers Profile Extra Capacity Storage Tub
1934,CA-2017-161200,08/06/2017,Furniture,Furnishings,15.40,5,0,7.39,Louisiana,3.08,Normal,Normal,10/08/2017,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,70506,South,FUR-FU-10001706,,,Zipper Ring Binder Pockets
5530,CA-2017-136609,08/06/2017,Office Supplies,Paper,115.30,3,0.2,40.35,Texas,38.432,Normal,Normal,11/08/2017,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,75104,Central,OFF-PA-10004381,,,Global Deluxe High-Back Office Chair in Storm
6399,CA-2017-151981,08/06/2017,Technology,Phones,824.95,5,0,247.49,New Hampshire,164.99,Normal,Normal,12/08/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,3301,East,TEC-PH-10003601,,,Staples
6400,CA-2017-151981,08/06/2017,Office Supplies,Labels,24.64,8,0,11.83,New Hampshire,3.08,Normal,Normal,12/08/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,3301,East,OFF-LA-10002195,,,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
6401,CA-2017-151981,08/06/2017,Office Supplies,Art,227.88,6,0,68.36,New Hampshire,37.98,Normal,Normal,12/08/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,3301,East,OFF-AR-10000380,,,DAX Clear Channel Poster Frame
7403,CA-2017-168172,08/06/2017,Office Supplies,Supplies,70.12,4,0,21.04,New York,17.53,Normal,Normal,10/08/2017,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,10011,East,OFF-SU-10002573,,,KI Adjustable-Height Table
3051,US-2017-148054,10/06/2017,Furniture,Furnishings,41.96,2,0,2.94,Idaho,20.98,Normal,Normal,11/10/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,83642,West,FUR-FU-10003247,,,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"
3052,US-2017-148054,10/06/2017,Office Supplies,Appliances,227.84,4,0,66.07,Idaho,56.96,Normal,Normal,11/10/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,83642,West,OFF-AP-10004336,,,Tennsco Commercial Shelving
3053,US-2017-148054,10/06/2017,Office Supplies,Paper,37.94,2,0,18.21,Idaho,18.97,Normal,Normal,11/10/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,83642,West,OFF-PA-10001295,,,Ibico Plastic and Wire Spiral Binding Combs
4182,US-2017-136868,10/06/2017,Technology,Accessories,319.96,4,0,115.19,New York,79.99,Normal,Normal,12/10/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,10035,East,TEC-AC-10001539,,,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
4183,US-2017-136868,10/06/2017,Office Supplies,Paper,17.04,3,0,7.67,New York,5.68,Normal,Normal,12/10/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,10035,East,OFF-PA-10002377,,,Xerox 221
4184,US-2017-136868,10/06/2017,Office Supplies,Storage,344.91,3,0,10.35,New York,114.97,Normal,Normal,12/10/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,10035,East,OFF-ST-10000991,,,Xerox 211
5653,CA-2017-109099,10/06/2017,Office Supplies,Paper,40.99,1,0,20.09,New York,40.99,Normal,Normal,11/10/2017,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,10009,East,OFF-PA-10001033,,,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
8329,CA-2017-118577,10/06/2017,Office Supplies,Paper,143.70,3,0,68.98,New Jersey,47.9,Normal,Normal,11/10/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,7109,East,OFF-PA-10001357,,,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
8330,CA-2017-118577,10/06/2017,Office Supplies,Paper,6.48,1,0,3.11,New Jersey,6.48,Normal,Normal,11/10/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,7109,East,OFF-PA-10004888,,,iOttie HLCRIO102 Car Mount
9872,CA-2017-146269,10/06/2017,Office Supplies,Storage,290.34,2,0.2,32.66,Illinois,145.168,Normal,Normal,06/10/2017,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,60623,Central,OFF-ST-10003208,,,"Global Manager's Adjustable Task Chair, Storm"
9873,CA-2017-146269,10/06/2017,Office Supplies,Art,19.15,2,0.2,1.20,Illinois,9.576,Normal,Normal,06/10/2017,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,60623,Central,OFF-AR-10004790,,,Cisco IP Phone 7961G-GE VoIP phone
9960,CA-2017-137421,10/06/2017,Office Supplies,Art,9.34,2,0.2,1.87,Arizona,4.672,Normal,Normal,11/10/2017,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Chandler,85224,West,OFF-AR-10001761,,,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card
96,US-2017-109484,11/06/2017,Office Supplies,Binders,5.68,1,0.7,-3.79,Oregon,5.682,High Discount,Revenue Leakage,12/11/2017,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,97206,West,OFF-BI-10004738,,,Xerox 227
198,CA-2017-107720,11/06/2017,Office Supplies,Storage,46.26,3,0,12.03,New Jersey,15.42,Normal,Normal,13/11/2017,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,7090,East,OFF-ST-10001414,,,"Avery Durable Plastic 1"" Binders"
419,CA-2017-154816,11/06/2017,Office Supplies,Paper,5.78,1,0,2.83,Kentucky,5.78,Normal,Normal,10/11/2017,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,40475,South,OFF-PA-10003845,,,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
1229,CA-2017-100013,11/06/2017,Office Supplies,Envelopes,15.28,2,0,7.49,California,7.64,Normal,Normal,11/11/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,90045,West,OFF-EN-10001219,,,Avery Durable Slant Ring Binders With Label Holder
1230,CA-2017-100013,11/06/2017,Furniture,Furnishings,8.73,1,0,2.97,California,8.73,Normal,Normal,11/11/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,90045,West,FUR-FU-10001424,,,Xerox 199
1231,CA-2017-100013,11/06/2017,Office Supplies,Art,5.68,2,0,1.76,California,2.84,Normal,Normal,11/11/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,90045,West,OFF-AR-10001022,,,Samsung Galaxy Note 3
2969,CA-2017-167941,11/06/2017,Office Supplies,Appliances,499.58,3,0.2,43.71,North Carolina,166.528,Normal,Normal,09/11/2017,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,28314,South,OFF-AP-10002118,,,Grandstream GXP1160 VoIP phone
2970,CA-2017-167941,11/06/2017,Office Supplies,Paper,31.10,6,0.2,10.89,North Carolina,5.184,Normal,Normal,09/11/2017,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,28314,South,OFF-PA-10001800,,,Avery Heavy-Duty EZD View Binder with Locking Rings
2971,CA-2017-167941,11/06/2017,Office Supplies,Binders,13.27,8,0.7,-10.62,North Carolina,1.659,High Discount,Revenue Leakage,09/11/2017,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,28314,South,OFF-BI-10002827,,,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
2972,CA-2017-167941,11/06/2017,Furniture,Furnishings,28.27,2,0.2,6.36,North Carolina,14.136,Normal,Normal,09/11/2017,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,28314,South,FUR-FU-10004671,,,Kensington 6 Outlet Guardian Standard Surge Protector
2973,CA-2017-167941,11/06/2017,Office Supplies,Storage,259.14,4,0.2,-51.83,North Carolina,64.784,Normal,Revenue Leakage,09/11/2017,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,28314,South,OFF-ST-10000736,,,"Dana Fluorescent Magnifying Lamp, White, 36"""
3046,CA-2017-125290,11/06/2017,Office Supplies,Art,13.90,5,0,3.61,Minnesota,2.78,Normal,Normal,10/11/2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,55407,Central,OFF-AR-10001216,,,Staples
3047,CA-2017-125290,11/06/2017,Office Supplies,Paper,26.38,1,0,12.13,Minnesota,26.38,Normal,Normal,10/11/2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,55407,Central,OFF-PA-10003127,,,Newell 348
3675,CA-2017-154109,11/06/2017,Furniture,Chairs,127.37,2,0.3,-30.93,Pennsylvania,63.686,Normal,Revenue Leakage,11/11/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,19143,East,FUR-CH-10003774,,,Round Ring Binders
3676,CA-2017-154109,11/06/2017,Office Supplies,Paper,47.95,3,0.2,16.18,Pennsylvania,15.984,Normal,Normal,11/11/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,19143,East,OFF-PA-10000157,,,invisibleSHIELD by ZAGG Smudge-Free Screen Protector
5903,US-2017-153948,11/06/2017,Office Supplies,Paper,59.94,3,0,28.17,California,19.98,Normal,Normal,06/11/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,94122,West,OFF-PA-10000157,,,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
5904,US-2017-153948,11/06/2017,Office Supplies,Paper,45.36,4,0,22.23,California,11.34,Normal,Normal,06/11/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,94122,West,OFF-PA-10002764,,,Avery 515
5905,US-2017-153948,11/06/2017,Office Supplies,Paper,26.40,5,0,12.67,California,5.28,Normal,Normal,06/11/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,94122,West,OFF-PA-10000143,,,Pizazz Global Quick File
5906,US-2017-153948,11/06/2017,Office Supplies,Labels,41.40,4,0,19.87,California,10.35,Normal,Normal,06/11/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,94122,West,OFF-LA-10000414,,,Maxell 4.7GB DVD+R 5/Pack
5907,US-2017-153948,11/06/2017,Technology,Accessories,16.95,1,0,1.02,California,16.95,Normal,Normal,06/11/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,94122,West,TEC-AC-10003441,,,GBC Twin Loop Wire Binding Elements
7099,CA-2017-144596,11/06/2017,Office Supplies,Paper,318.96,9,0,149.91,New York,35.44,Normal,Normal,10/11/2017,Standard Class,CD-11980,Carol Darley,Consumer,United States,New York City,10011,East,OFF-PA-10003302,,,"Verbatim Slim CD and DVD Storage Cases, 50/Pack"
8169,CA-2017-107174,11/06/2017,Furniture,Tables,2036.86,7,0,366.63,Washington,290.98,Normal,Normal,13/11/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,98105,West,FUR-TA-10004575,,,Wilson Jones Custom Binder Spines & Labels
8170,CA-2017-107174,11/06/2017,Furniture,Chairs,449.57,2,0.2,-73.05,Washington,224.784,Normal,Revenue Leakage,13/11/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,98105,West,FUR-CH-10003312,,,Sauder Barrister Bookcases
8171,CA-2017-107174,11/06/2017,Technology,Accessories,108.96,3,0,32.69,Washington,36.32,Normal,Normal,13/11/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,98105,West,TEC-AC-10001465,,,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders
8621,US-2017-119319,11/06/2017,Furniture,Furnishings,30.56,5,0.6,-19.86,Texas,6.112,High Discount,Revenue Leakage,09/11/2017,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,75217,Central,FUR-FU-10003878,,,Microsoft Sculpt Comfort Mouse
8966,CA-2017-106691,11/06/2017,Office Supplies,Binders,1.25,2,0.8,-1.93,Texas,0.624,High Discount,Revenue Leakage,12/11/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,77070,Central,OFF-BI-10000145,,,Chromcraft Round Conference Tables
9482,CA-2017-150504,11/06/2017,Office Supplies,Storage,18.16,2,0.2,1.82,Texas,9.08,Normal,Normal,12/11/2017,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,75220,Central,OFF-ST-10000615,,,"Eldon Regeneration Recycled Desk Accessories, Smoke"
6906,US-2017-149006,12/06/2017,Office Supplies,Storage,10.68,1,0,2.88,California,10.68,Normal,Normal,08/12/2017,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,94513,West,OFF-ST-10003221,,,Holmes Odor Grabber
1446,CA-2017-102337,13/06/2017,Office Supplies,Storage,164.74,4,0.2,-39.12,Illinois,41.184,Normal,Revenue Leakage,16/06/2017,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,60653,Central,OFF-ST-10004804,,,Cisco SPA508G
1447,CA-2017-102337,13/06/2017,Furniture,Chairs,470.30,7,0.3,-87.34,Illinois,67.186,Normal,Revenue Leakage,16/06/2017,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,60653,Central,FUR-CH-10004289,,,Logitech Wireless Marathon Mouse M705
1448,CA-2017-102337,13/06/2017,Technology,Phones,47.98,2,0.2,6.00,Illinois,23.992,Normal,Normal,16/06/2017,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,60653,Central,TEC-PH-10002564,,,Staple remover
7265,CA-2017-122056,13/06/2017,Office Supplies,Art,181.86,7,0,50.92,Virginia,25.98,Normal,Normal,17/06/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Springfield,22153,South,OFF-AR-10004260,,,Cisco IP Phone 7961G VoIP phone - Dark gray
7731,CA-2017-104850,13/06/2017,Furniture,Chairs,291.14,4,0.2,-25.47,Washington,72.784,Normal,Revenue Leakage,19/06/2017,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,98103,West,FUR-CH-10003774,,,"Linden 10"" Round Wall Clock, Black"
346,CA-2017-169901,15/06/2017,Technology,Phones,47.98,3,0.2,4.80,California,15.992,Normal,Normal,19/06/2017,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,94122,West,TEC-PH-10002293,,,Ultra Door Push Plate
673,CA-2017-111178,15/06/2017,Office Supplies,Art,19.56,5,0.2,1.71,Illinois,3.912,Normal,Normal,22/06/2017,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Quincy,62301,Central,OFF-AR-10001954,,,"Alliance Super-Size Bands, Assorted Sizes"
2873,CA-2017-135167,15/06/2017,Office Supplies,Art,4.26,1,0,1.75,California,4.26,Normal,Normal,20/06/2017,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Los Angeles,90036,West,OFF-AR-10002399,,,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
5476,CA-2017-169691,15/06/2017,Office Supplies,Labels,44.40,3,0,22.20,Minnesota,14.8,Normal,Normal,18/06/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,55369,Central,OFF-LA-10002312,,,Easy-staple paper
5477,CA-2017-169691,15/06/2017,Office Supplies,Storage,84.55,5,0,22.83,Minnesota,16.91,Normal,Normal,18/06/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,55369,Central,OFF-ST-10001291,,,Hon Olson Stacker Chairs
5478,CA-2017-169691,15/06/2017,Office Supplies,Paper,17.94,3,0,8.79,Minnesota,5.98,Normal,Normal,18/06/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,55369,Central,OFF-PA-10003022,,,Xerox 1909
7090,CA-2017-118864,15/06/2017,Technology,Phones,119.96,1,0.2,7.50,California,119.96,Normal,Normal,19/06/2017,Second Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,90032,West,TEC-PH-10001809,,,Griffin GC36547 PowerJolt SE Lightning Charger
8697,CA-2017-119284,15/06/2017,Technology,Phones,239.98,3,0.2,27.00,Tennessee,79.992,Normal,Normal,20/06/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,37211,South,TEC-PH-10001051,,,GBC DocuBind P100 Manual Binding Machine
8698,CA-2017-119284,15/06/2017,Furniture,Furnishings,31.17,4,0.2,9.35,Tennessee,7.792,Normal,Normal,20/06/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,37211,South,FUR-FU-10004351,,,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive
8699,CA-2017-119284,15/06/2017,Furniture,Tables,120.96,2,0.4,-28.22,Tennessee,60.48,High Discount,Revenue Leakage,20/06/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,37211,South,FUR-TA-10004152,,,Acco Hot Clips Clips to Go
8700,CA-2017-119284,15/06/2017,Technology,Phones,2239.94,8,0.2,223.99,Tennessee,279.992,Normal,Normal,20/06/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,37211,South,TEC-PH-10000560,,,Eldon 200 Class Desk Accessories
8701,CA-2017-119284,15/06/2017,Office Supplies,Appliances,76.61,8,0.2,6.70,Tennessee,9.576,Normal,Normal,20/06/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,37211,South,OFF-AP-10004249,,,Nu-Dell Executive Frame
8702,CA-2017-119284,15/06/2017,Office Supplies,Storage,142.78,1,0.2,17.85,Tennessee,142.776,Normal,Normal,20/06/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,37211,South,OFF-ST-10001490,,,Newell 320
8703,CA-2017-119284,15/06/2017,Office Supplies,Paper,91.36,5,0.2,29.69,Tennessee,18.272,Normal,Normal,20/06/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,37211,South,OFF-PA-10000312,,,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
8789,CA-2017-126914,15/06/2017,Furniture,Chairs,698.35,3,0.2,52.38,North Carolina,232.784,Normal,Normal,19/06/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,28110,South,FUR-CH-10000847,,,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
8790,CA-2017-126914,15/06/2017,Furniture,Bookcases,77.73,2,0.2,-3.89,North Carolina,38.864,Normal,Revenue Leakage,19/06/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,28110,South,FUR-BO-10000468,,,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
267,CA-2017-136826,16/06/2017,Office Supplies,Art,14.02,3,0.2,4.73,North Carolina,4.672,Normal,Normal,20/06/2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,27514,South,OFF-AR-10003602,,,Acco 6 Outlet Guardian Basic Surge Suppressor
830,CA-2017-129462,16/06/2017,Furniture,Chairs,301.96,2,0,90.59,Kentucky,150.98,Normal,Normal,21/06/2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,41042,South,FUR-CH-10000665,,,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"
831,CA-2017-129462,16/06/2017,Office Supplies,Appliances,180.66,3,0,50.58,Kentucky,60.22,Normal,Normal,21/06/2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,41042,South,OFF-AP-10003884,,,Hon Every-Day Series Multi-Task Chairs
832,CA-2017-129462,16/06/2017,Technology,Phones,191.98,2,0,51.83,Kentucky,95.99,Normal,Normal,21/06/2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,41042,South,TEC-PH-10001557,,,Acco Economy Flexible Poly Round Ring Binder
